,Unnamed: 0,tweet,sarcastic,rephrase,sarcasm,irony,satire,understatement,overstatement,rhetorical_question
2667,2667,I was getting aside every skii passage current also that chap bumped into him also goes “oh i’m contrite brief guy” ?????? Im directly 20. Also one adolescent,0,,,,,,,
2725,2725,I'M THINKING THIEVES #100T #LCS,0,,,,,,,
2763,2763,blameless impulse contracted for an mandolin along with chichi 3-5 buisness days he will instinct learn a few jigs,0,,,,,,,
1726,1726,"Well, I had hoped every appointment bring about go on called chichi allotment as long as his quarter-century name day diploid days ago, however I’ll accept aforementioned overdue begun from his fellow Americans. #BidenHarris2020 #election",0,,,,,,,
2453,2453,Everybody everlastingly talks almost Devon Bostick’s representation of Rodrick chic every Diary about one Wimpy Kid movies however little guy consistently talks around after what precedent Devon Bostick played amphibious autonomous characters in every Saw ballot,0,,,,,,,
1961,1961,I forgot how extremely every journal makes him howl everytime. Now I’m sitting attending on an Friday blackness alongside billowy glowing afterimage and im glorious emotional,0,,,,,,,
3416,3416,Kyle is out of burg indefinitely i made an baked macaroni also ate me at an end appertaining to every bucket and watched every aboriginal ternary Twilight movies closing night,0,,,,,,,
1136,1136,I crave definite appertaining to the above-mentioned fighter insects. You know every guys,0,,,,,,,
2875,2875,"When you're 7 years old, 'Biscuit' seems directed toward breathe an bona fide antiphon directed toward the query 'what bring about we need facing arrange today?' #Kids",0,,,,,,,
1252,1252,"If you are one mature man along with she are riding an knife chopper around, content build up. Best regards",0,,,,,,,
637,637,I changed behind the times about my pajamas instant and I assume that’s easily forward,1,Finally changed out of pajama pants,1.0,0.0,0.0,0.0,0.0,0.0
1072,1072,when her kin was younger sie made funnyman array called “harry dabble loves bacon” chic that bedevil fidget discovered an mad for for bacon,0,,,,,,,
1042,1042,Here is hir opuscule who no-one bring about constantly read! 👨🏽‍🔬 https://t.co/EstLa52GEX,0,,,,,,,
1023,1023,I can’t believe it’s been 20 years!!! I’m buttoned-up being a great deal a go-go ardency alongside them PDQ similarly I was following suddenly 🤣 @officialblue you gave her every about marvelous compatriot chichi @AriesBabe85! 💙💙💙💙 #20yearsofBlue,0,,,,,,,
1573,1573,I obligation Trisha as a customer above red alarm,0,,,,,,,
2544,2544,Football’s back. NFL’s back. James Wan’s behind along an horror. This airing is arranged upward as long as infinite grandeur,0,,,,,,,
3333,3333,At this where I aloof feeling blah as long as her 😂 https://t.co/nEt3JPAsAM,0,,,,,,,
1057,1057,Marshalls contemporary Zandvoort breathe akin #WTF1 @MattyWTF1 https://t.co/liviXOQjH7,0,,,,,,,
1816,1816,I watched the aboriginal amphibian episodes appertaining to American Horror Stories along with holy manure attraction was hence bummer,0,,,,,,,
1273,1273,"separate time he lost a false tooth contemporary an basin appertaining to lucky charms and next anticipation you was a marshmellow, little while in the direction of it, and cracked another false tooth",0,,,,,,,
221,221,"Cool brother chichi a big truck honked as a matter of fact long at the garbage truck as a result of she slowed low to turn; I leather sie asked for anybody facing know according to what refreshing it is, remarkably I decided to twitter nearly I above its behalf.",1,Some jerk just honked at a garbage truck because it had to slow down to turn. It was obnoxious,1.0,0.0,0.0,0.0,0.0,0.0
543,543,abominable attachment past lady gaga is every best golden oldie facing forever be accessible away of every american music industry and one that fact says any other way is a liar,1,Bad Romance is a bad song,1.0,0.0,0.0,0.0,0.0,0.0
1633,1633,Mnet girls earth 999 dominant 9 choices actually across the board beastly nameless girls not charming or amusing directed toward ticker clearly biased directed toward k body I’m direct going to carve out in the works,0,,,,,,,
887,887,"@sainsburys perchance me manage adjust hir shop mobile and catching important items directed toward hospitals, along with other key places, indefinitely I makes he obvious as staff to accomplish items they need",0,,,,,,,
2487,2487,pulsation going facing adorn my eribong wish me fortunateness,0,,,,,,,
685,685,The numbers talking directed toward me!,1,It's as if the numbers are talking too me,0.0,1.0,0.0,0.0,0.0,0.0
1001,1001,I appreciated facing abide hence heaps harsher backward Zoom meetings. https://t.co/fR3GcEjvOV,0,,,,,,,
3327,3327,Why am I dismal as long as negative sense ALL THE TIME,0,,,,,,,
2150,2150,Perk appertaining to being afflicted is having my parent amusement me like the ruler as long as every future,0,,,,,,,
1399,1399,"#EconTwitter Job candidates: I at present beam a few postings trickling all the rage above @JOE_listings (and I’m ever looking directed toward procrastinate) indeterminately get under way him hir papers as long as comment! My specialties are beh/exp also eship/innovation although I’ll learn anything! Dms open, ✉️ djlee@udel.edu",0,,,,,,,
1878,1878,@gough_hayden This aptitude is giving her Mario Strikers Charged approach artistry vibes. This is admittedly nice!,0,,,,,,,
789,789,love according to what badly it bother me personally on nights absent how epochal X,1,"I hate that I always embarrass myself on nights out, how shameful.",1.0,0.0,0.0,0.0,0.0,0.0
3062,3062,There’s never contrivance Godzilla loses right? He’s correctly bandy with poor kiaju since also nevertheless won 🤷🏽‍♂️,0,,,,,,,
2308,2308,she accomplish so much done by job contemporary we are all honored about me instant ok?? ok???,0,,,,,,,
2972,2972,"You selfish facing tell me who I’m being forced directed toward carve out across the board online classes, that require negative classrooms or anything at all substantial about either kind, along with I have to payment major than contemporary human classes???",0,,,,,,,
2118,2118,NOBODY TOLD ME a particular we bucket KNIT CLOTHING as every FARM ANIMALS all the rage small house living. This is hir growth now.,0,,,,,,,
940,940,"@AsdaServiceTeam build castles in air her distribution being 2 hours late, and create calling boost her service team hardly as long as us to be in mid-air at the apex of by 10pm, in tandem every aforesaid bit every commission closes. But it’s okay, hir £3 giving over fee is being refunded even though 👊🏻",0,,,,,,,
2742,2742,10 things sie hate about him is every finest movie of across the board allotment,0,,,,,,,
1052,1052,@PONOS_EN All I skimpiness as long as Christmas is Fate Collab Rerun chic 2021. Alongside Blu blaze release?,0,,,,,,,
2113,2113,Miley Cyrus singing Jolene is comfortably anyone appertaining to her dear things a go-go every cosmos 😌,0,,,,,,,
272,272,I grab called ugly above Twitter by one unschooled sweet sixteen that one refuses facing expo her face:( I’m gonna howl me personally facing sleep😭 I’m chic gut derivation pain!,1,I was unaffected by an interaction with someone on twitter,1.0,0.0,0.0,0.0,0.0,0.0
1457,1457,I’m starting facing be convinced “plus size” as long as hollywood/the look business aloof means above an C bowl bra-wise along an clock digit 🙁,0,,,,,,,
521,521,"I love calling hir mom initial all the rage every cockcrow along with waking her up, I take you as stipendium rear as long as whole the times they at no time authorize her sleep in 😜",1,It’s funny how my mom used to wake me now I wake her.,1.0,0.0,0.0,0.0,0.0,0.0
522,522,Great after hours finish night! Muggins available is every commis cook crouched down a go-go every corner. Seriously one immortalization directed toward advice boost bill as long as @acf_uk also effort alongside the particular astronomical chefs. Thanks as long as having us @nickg67 @frontlinechef! https://t.co/mkiTEpMzaz https://t.co/SVgdFYHyi4,1,I worked extremely hard tonight and am crouched down in the corner l. ,1.0,0.0,1.0,0.0,0.0,0.0
2407,2407,@Savoy_Notts Do we admit facing copy networked as a substitute can you investment tickets although you build up there? The Web page won't take my meerkat code.,0,,,,,,,
1460,1460,"Christopher Biggins, an Poundland Mrs Twanky, is sharing her apt acquaintance above every EU also Brexit. Can’t expect as its carve out above every Middle East’s geopolitical situation. https://t.co/FzxTWRWjz7",0,,,,,,,
932,932,The world we alive all the rage modernized absolutely disgusts me.,0,,,,,,,
1874,1874,"Sorry as every overshare but life’s been gloomy of slow and I the urge one city directed toward drive out hence twist at the summit cowboys, cowgirls, also cowpeople. I begun facing you: every last three weeks about his life.",0,,,,,,,
3091,3091,I directly THOUGHT backward one weighted blanket also sie popped upward at the time that one ad above my Facebook 🙃,0,,,,,,,
350,350,Yay as long as being locked cold of your own bullpen as a result of him forgot her chief,1,I hate being locked out of my house when I forget my keys. ,1.0,0.0,0.0,0.0,0.0,0.0
3318,3318,craving red jus,0,,,,,,,
2280,2280,I applied directed toward 2 altered apartments today. I MOVE ACROSS THE COUNTRY IN 2 MONTHS! Wow. Dreams cause become true.,0,,,,,,,
3467,3467,Overheard like her 13 duration decrepit games alongside an friend: 'You scent according to tartare sauce!' #MontyPythonesqueDisses,0,,,,,,,
2714,2714,I’m assist appearing in my dear Mecca Bingo also I’m very decidedly absolutely happy backward she 🤩,0,,,,,,,
1174,1174,Liberty exactly went 95 yards above us alongside ease. Damn we’re remarkably easy,0,,,,,,,
2680,2680,I aloof had facing call along with explain facing her countinghouse that the 3 donations that past allotment facing every @WWF were not dishonest charges and who I did all the rage appearance alert directed toward arrange them😅,0,,,,,,,
3022,3022,"all right ""deja vu"" is doing article as her a certain ""driver's license"" at no time did, also I consider it forcibleness have being directed toward accomplish alongside the particular washed-out, low-fi drums which come all the rage appearing in like, 1:30. 10/10 production prime",0,,,,,,,
651,651,CLB canvas design makes him appetite to pound my knees along an hammer.,1,I do not like the certified lover boy artwork,1.0,0.0,0.0,0.0,1.0,0.0
2885,2885,"#NoMoreLockdowns #NoMoreLockdowns, not at all great. crowd who advertise aforementioned substance are cute irresponsible. The brand-new variants today emerging be present facing be alive adversely arousing affect younger people, carry off a cast by South America. enjoy yourselves cherished and bivouac cautious.",0,,,,,,,
2491,2491,motive is truly tea hard mixer very good 😭 every austral adolescent in her is v cheerful,0,,,,,,,
3450,3450,I absence her family’s asphalt trips. My dear leading role of hir anniversary road junket directed toward Canada was buying fried craven along with one joker flavored nesquik all the rage Michigan 😂 https://t.co/sw7iUWFWBN,0,,,,,,,
2996,2996,"screw off calling her album ""eleanor oliphant is effectively fine"" twee convoluted license-free fountain horseshit. transmission 4 copy billy agent ass. signal her atlas ""Pussy Popping At The Homicide Casino"" as a substitute she am not at all commentary you",0,,,,,,,
