,Unnamed: 0,tweet,sarcastic,rephrase,sarcasm,irony,satire,understatement,overstatement,rhetorical_question
335,335,On an extent from 1 directed toward 10 after what precedent affectingly was hir juniority influenced along every Hannah Montana 2: Meet Miley Cyrus dual album? This is as long as analysis purposes.,1,Who else remembers the Hannah Montana 2: Meet Miley Cyrus double album?,0.0,1.0,0.0,0.0,0.0,0.0
515,515,I’ve invariably known #Bez is her spirit natural although conscious every clutter it makes on @MasterChefUK approve I 100% what a legend who father is,1,Bez might be messy but he's a great chef,1.0,0.0,0.0,0.0,0.0,0.0
356,356,"Wow. Liam Neeson is coming crosswise at the time that one all there man,isn't he!!?",1,"Just because he had a family member attacked by a black person, doesn't give Liam Neeson the right to kill a random person of colour.",1.0,0.0,0.0,0.0,0.0,1.0
550,550,"@KellyMartin_UK @Morrisons You’re right, it’s entire anyone colossal conspiracy. You should hold aloof from every NHS too, they’re chichi above sie to the same degree able-bodied",1,If you truly really believe there is a conspiracy you should boycott the NHS too,1.0,0.0,1.0,0.0,0.0,0.0
153,153,Efy is fat,1,"EFY is a time for white, religious kids to make weird friends and mess around while not doing anything productive.",0.0,1.0,0.0,0.0,0.0,0.0
580,580,Great commencement to every time Neros was batten down along with PDQ I'm going akip above the integrate 😴😵,1,I had the worst start to the day as cafe nero was shut and I couldn’t get a coffee ,1.0,0.0,0.0,0.0,0.0,0.0
703,703,"Yeah I’m ensuing an apportionment appertaining to shows appropriate now, every barter is fitting is fair acceptable however season 1 is better than autumn 2",1,Stranger Things is pretty good but season 1 is better than season 2,0.0,1.0,1.0,0.0,0.0,0.0
487,487,"My PS4 Pro has P.T about it, and that is far killing like attraction was taken low ahead every PS4 Pro was alike released #konami #PT #SilentHills #Spooky #PlayableTeaser #Kojima",1,I have managed to transfer PT to my PS4,0.0,1.0,0.0,0.0,0.0,0.0
559,559,Got an ensanguined grid date as one enormous footage - YES THAT ONE YOURE THINKING OF - also one and the other screenings are above blackboard jungle days 😭 tempted facing blow teaching tbh,1,I would like to go to the film screening if I could,0.0,1.0,0.0,0.0,0.0,0.0
512,512,"Lucky as long as @JoelEmbiid , merely MVPs bring in tossed as the particular kinds appertaining to fouls #76ers #ATLvsPHI #hawks #NBAPlayoffs",1,I would say Embiid wasn't good enough to win MVP,1.0,0.0,0.0,0.0,0.0,0.0
633,633,Hailey convinced Tayler that putting an make out chichi every microwave facing dipper dry ice cosmetic faster was a great design,1,we had to tell her it was a bad idea to put a spoon in the microwave ,1.0,0.0,0.0,0.0,0.0,0.0
116,116,"arrange it banned to say/write ""Dems all the rage disarray"" above narrative of I being stupid during the time that lay",1,"Don't say ""dems in disarray,"" because they aren't.",1.0,0.0,0.0,0.0,0.0,0.0
740,740,can't down til a bunch appertaining to plumpish suburban dads salvage every astronomical day alongside her firearms,1,People are more likely to be injured when they own firearms.,1.0,0.0,0.0,0.0,0.0,0.0
830,830,affection seeing that her matriarch has regularly started item around every filly grub medicine being good as covid de facto and they’re just trying directed toward generate it look bummer bc it’s fit at a bargain 🤪,1,"""I hate seeing that my mom has officially started posting about the horse worm medicine being good for covid, and thinks they’re just trying to make it look bad bc it’s so cheap."" with no emojis",1.0,0.0,0.0,0.0,0.0,0.0
119,119,ahem I get hands on to advance one email??? according to what about I precisely quit!!!!!,1,I would rather quit my job than do any of the work I am explicitly paid to do. ,1.0,0.0,0.0,0.0,0.0,0.0
656,656,Is doggedness an slur?,1,I am worried that I may have used a slur by saying the work spunk today ,0.0,1.0,0.0,0.0,0.0,1.0
635,635,came apartment directed toward catch my heirs and assigns begin also read his quarantine scandal sheet lmao lucky I didn’t bring carefully committed wtf,1,"My family read my quarantine journal, I didn't get committed. ",1.0,0.0,0.0,0.0,0.0,0.0
369,369,@goldfishbabe101 flimsy across the board day without exception day more here ✌🏻,1,"""dry but honestly not mad about it.""",1.0,0.0,0.0,0.0,0.0,0.0
268,268,"""I'm anxious approximately every environmental impression of his contact lenses,"" says every odd circadian wearer, throwing his Starbucks mug chichi every test room bin.",1,You can't care about the environment only when it's convenient to you. ,1.0,0.0,0.0,0.0,0.0,0.0
46,46,going to abide running about three hours appertaining to hibernation by commission tonight! remarkably excited!!!,1,i’m not ready to go to work after only getting three hours of sleep last night.,1.0,0.0,0.0,0.0,0.0,0.0
773,773,"I've made one roommate beef chirrup each one day, also he's done another thing, although I'm drained about hesitation hence I'm gonna archive purely every things I agnate back him! Here he are:",1,My roommate has no redeeming qualities,1.0,0.0,0.0,0.0,0.0,0.0
4,4,"@VolphanCarol @littlewhitty @mysticalmanatee I did too, also I additionally reported Cancun Cruz no more worrying approximately every heartbeats about her constituents beyond heat as a choice fever although I fled facing Mexico.",1,I would say Ted Cruz is an asshole and doesn’t actually care about people/babies/fetuses. He just wants to wage a war on women and keep the patriarchy in power.  ,1.0,0.0,0.0,0.0,0.0,0.0
837,837,@majornelson Sounds comparable an able competition for GOTY,1,"This game is terrible, it will definitely not win a GOTY award. ",0.0,1.0,0.0,0.0,0.0,0.0
681,681,@devisridhar Do he apprehend appertaining to any ace chippies a go-go every Crewe area?,1,What are your qualifications in epidemiology?,1.0,0.0,0.0,0.0,0.0,1.0
574,574,"I blameless read, ""oftenly"" and threw raise contemporary hir embouchement one little.",1,"I would point out ""oftenly"" is not a word in the English language. I would explain the grammar and correct the weird to often",1.0,0.0,0.0,0.0,0.0,0.0
50,50,@Schlippertysch1 @anon_opin Very good. Just right facing elbow grease about her spelling immediately 👍,1,Excuse me but I think that you have made a spelling error on your last comment there.,1.0,0.0,0.0,0.0,0.0,0.0
853,853,I by mistake made margarine when trying directed toward castigate cream aforementioned aurora also I be convinced that’s a great portrayal of according to what I’ve reached my size as long as going from at ease,1,Having my cream ruined by accidentally making butter makes me feel it represents the lack of productivity I’m able to have while working at home ,1.0,0.0,0.0,0.0,0.0,0.0
833,833,@terryflewers @lfcsonny Has they given either simplification regarding what elderliness Harvey Elliott needs facing act back she gunboat appliance him?,1,"""you are acting as though he is a child""",1.0,0.0,0.0,0.0,0.0,1.0
399,399,You’re fully sickos for being mingy to Trump extremely a lot of as every liberal larboard 🙄 at all George Floyd had attraction coming,1,People who complain about others being mean to trump are hippocrits,1.0,0.0,1.0,0.0,0.0,0.0
19,19,I was only chic Taylor Swift’s chief 0.10% appertaining to listeners above Spotify although aftermost day although yeah exactly alive and kicking who Swiftogeddan chichi Glasgow is sold at an end,1,I am not happy that I didn't get tickets to the Swiftogeddan event when I should be there instead of most people who bought tickets.,1.0,0.0,0.0,0.0,0.0,0.0
684,684,@DarrkIt @iamspade_ ya need one bear hit him increase im one octane capital,1,hit me up to play im an octane main,1.0,0.0,0.0,0.0,0.0,0.0
35,35,@BellularGaming Blizzard character have facing accomplish sure it doesn't top every recommended entertaining akin about 10%.,1,Repulsing people would certainly draw attention.,1.0,0.0,0.0,0.0,0.0,0.0
524,524,"""Should I be dressed in his greenish-blue developing pants?"" parent its 4th appertaining to july...",1,Should I wear my red and blue pants ,1.0,0.0,0.0,0.0,0.0,1.0
537,537,me ever comprehensively embarrass yourself about buzz along with decide facing downtrend out of college?,1,“I am embarrassed because of what I said in class on Zoom”,1.0,0.0,0.0,0.0,0.0,1.0
245,245,"Tonight @ din-din I sat through &amp; chatted w/ every ancient justice of peace appertaining to Ole Miss, one old Miss MS, &amp; every partner about every Miss America extravaganza Casual.",1,"Tonight @ dinner I sat by & chatted w/ the former chancellor of Ole Miss, a former Miss MS, & the owner of the Miss America pageant

I'm freaking out this was so cool!!!",1.0,0.0,0.0,0.0,0.0,0.0
784,784,"Me: You know, as star along abiding doubt I feel I'm dealing alongside aforementioned pandemic actually well. Also me: Wow, I obliterate after what precedent agreeable one freshly shaved gouge feels!",1,I'm really struggling during this pandemic and have decided to shave my undercut back in because I'm not doing well mentally.,1.0,0.0,0.0,0.0,0.0,0.0
154,154,@sonofsama1 @Santandave1 you’re excess,1,You’re terrible,1.0,0.0,0.0,0.0,0.0,0.0
625,625,tanning in already stated fever is an highest athletics,1,tanning in this heat is difficult ,1.0,0.0,0.0,0.0,1.0,0.0
569,569,"@JoeTalkShow @EdwardNorton Get ratioed, all at once confess us higher backward every ""hate-filled left,"" especially around according to what every Republicans and independents which voted as Biden are after a fashion apportionment about who aggregation 🤣",1,"""Biden is a liberal, not a leftist. Liberals are center-right. People who voted for Biden came from everywhere on the political spectrum, including conservatives and independents, so stop trying the blame some imaginary 'hate-filled left.'""",1.0,0.0,0.0,0.0,0.0,0.0
127,127,it’s eternally every girls I don’t match apprehend who wanna chalk talk around her 24/7 :) I devotion her fans :),1,I don’t like people who talk bad about me,1.0,0.0,0.0,0.0,0.0,0.0
190,190,"It’s very amazing according to what citizens skip they be extant before they skimpiness something from you :,)",1,It is terrible how people forget you exist until they want something from you. ,1.0,0.0,0.0,0.0,0.0,0.0
699,699,"continually blameless cheep cutie directed toward identify what cuckoo wrap is saying? tonight, sie am learning that fauci in fact funded the creation of covid in a workshop along with is merely important as long as the all",1,"""Tonight they are saying""",1.0,0.0,0.0,0.0,0.0,0.0
606,606,hir gas guzzler is acting at the summit AGAIN as appreciate the 3rd age chic one chain and I’m just going facing drive he in the direction of the river by every point,1,"""my car is acting up AGAIN for like the 3rd year in a row and I'm really frustrated with it right now""",0.0,1.0,0.0,0.0,0.0,0.0
180,180,haven’t written chichi months chaperon there are not productive teachers facing affect 😣,1,I haven't written in a while and that sucks,1.0,0.0,0.0,0.0,0.0,0.0
301,301,probably it’s ethnic siblings day? idgaf 💀,1,Happy national siblings day,1.0,0.0,0.0,0.0,0.0,1.0
16,16,My elder is having an barbaric Friday bedtime out. She's going directed toward bingo. 😂,1,My eldest is going to play bingo tonight.,1.0,1.0,0.0,0.0,0.0,0.0
546,546,"Funny Quote about every Day: ""I affirm chic luck: after what precedent additional jar we explain every accomplishment appertaining to those me dislike?"" - Jean Cocteau",1,Everyone is allowed good luck no matter if you like them or not.,1.0,0.0,0.0,0.0,0.0,0.0
658,658,I never thought I’d acquire a death-dealing agent although it’s person of note keeps printing about despondent daily along with formerly leaving admire 5-10 cerulean sheets a go-go every math room copier albeit they’re done as long as the next confiding human,1,I dislike whoever keeps leaving their colored paper in the copier at work.,1.0,0.0,0.0,0.0,1.0,0.0
797,797,"Afghanistan aloof absolutely crumbling after spending at an end 2 aggregation USD along with 240,000 character lives more every plan about 20 barren years about American settlement sounds incredible contemporary theory, sure. But according to what are you gonna bacon as it? What’s next, dessert formula as everybody?",1,We should have spent the money we wasted killing and bombing people in Afghanistan (only to lose the war) on social programs here at home instead. ,1.0,0.0,0.0,0.0,0.0,0.0
225,225,Only yelled appearing in alone living soul period biking apartment that evening. Improvement!,1,I had to yell at someone while biking home today.,1.0,0.0,0.0,0.0,0.0,0.0
469,469,Hands up which bethink when EVERY blogger also his fido was an class agent as long as Coconut Lane 😂,1,Who remembers when some bloggers were brand ambassadors for Coconut Lane? - i.e. without any emojis.,1.0,0.0,0.0,0.0,1.0,0.0
639,639,omg her ships are gonna fondness what taylor expeditious has done as him,1,The lyrics in Taylor Swift's album remind me of the characters from (insert tv show here)!,1.0,0.0,0.0,0.0,0.0,0.0
160,160,"I’m sorry, but conceding that I letter him about Instagram wanting him facing help you advertise his fit brew also wraps, I’m leaving me above read. 🙃",1,I will not answer you if you message me about fit teas or wraps. I’m leaving you on read. I’m not sorry about it. ,1.0,0.0,0.0,0.0,0.0,0.0
98,98,My work information technology isn’t working hence I bottle blameless log canceled as every daylight right? 🙄,1,I wish I would log off for the day because my email isn't working.,0.0,1.0,0.0,0.0,0.0,0.0
253,253,Of course every moment I front every arrangement is all the rage blooming lawlessness 🥴,1,I'm not happy about me fronting during chaos.,1.0,0.0,0.0,0.0,0.0,0.0
103,103,Fool her once contempt on you. Fool him doubly ill repute above me. Fool her different times I commitment annex convert one brexiter. #Brexit,1,by simply stating the foolishness of voting in favour of brexit ,1.0,0.0,0.0,0.0,0.0,0.0
586,586,Just conquered 3 cents about HQ words...early reclusion hereabouts I buzz 😍,1,"I won 3 cents on HQ trivia, that is not enough to buy anything at all",1.0,0.0,0.0,0.0,0.0,0.0
627,627,Jaegermeister did 9/11,1,"""Jaegermeister didn't do 9/11"" or ""Jaegermeister can't melt steel beams""",1.0,0.0,0.0,0.0,0.0,0.0
403,403,"When you're pain purely a go-go her feelings, although one assured BEST FRIEND is formulation I examine reason, along with perchance you'll go on okay. So anathematize rude. 😤 @LadyDeadlight",1,"I was feeling badly today, but my best friend gave me clarity and perspective. I appreciate her so much.",1.0,0.0,0.0,0.0,0.0,0.0
452,452,imagine being adequate directed toward dormancy haha can’t reveal,1,I can't sleep ,1.0,0.0,0.0,0.0,0.0,0.0
623,623,Wow... the natural world gave her every task about one berserk training one whole human? every audacity.,1,I absolutely hate potty training toddlers. ,1.0,0.0,0.0,0.0,0.0,0.0
262,262,I don't feel Republicans have a little self acquaintance as a choice each brainstorm appertaining to according to what every world works... Nice work though.,1,"""I really think that older Republicans are lacking in self-awareness in the modern-day. They had a complete misstep and just ended up bullying a teenager.""",1.0,0.0,0.0,0.0,0.0,0.0
640,640,Can’t downtime for those $2000 checks directed toward bang antiquated now,1,These stimulus checks are very delayed and I think that is bad,0.0,1.0,0.0,0.0,0.0,0.0
488,488,never utilization anew,1,I had a bad experience drinking today ,1.0,0.0,0.0,0.0,0.0,0.0
146,146,@MollyJongFast I think me be forced to abide allowed as long as client appropriateness workers directed toward eject water within their face alike how they complete sometimes directed toward train pets,1,The customer service worker sprayed customers with water like one does to train pets.,1.0,0.0,0.0,0.0,0.0,0.0
659,659,she love albeit he rejoin facing my faculty member directly later sie emailed her and sie still haven’t accepted one response :)) (it’s been nigh 4 hours) :)),1,I hate that my professor isn't responding to me after I immediately replied to her email.,1.0,0.0,0.0,0.0,0.0,0.0
186,186,Hey what's every acclimate admire today? Am I going directed toward obligation one umbrella?,1,I'm joining in with the rest of Twitter and can't believe how much rain there is,0.0,1.0,0.0,0.0,0.0,1.0
608,608,Lil Pump is every Nelson Mandela about hir begetting,1,Lil Pump is not the Nelson Mandela of our generation,1.0,0.0,1.0,0.0,0.0,0.0
197,197,@PoliticalOrgy I thing him adequacy go on on facing somethink!🙄,1,I don't think I could.,1.0,0.0,0.0,0.0,0.0,0.0
293,293,@lora__ SHOCKED. How am I supposed facing disclose every kids they're no more going facing Disneyland about June 21st subsequently all? It's once been blocked 36 times! https://t.co/SV8gpPn6yw,1,These people were aware of the risks when they booked these trips so they should not be surprised when they get cancelled. ,1.0,0.0,0.0,0.0,0.0,0.0
766,766,My cherished apportionment appertaining to flying is getting to walk past every bloated bodies directed toward bring facing hir poor person seat.,1,I really do not like the walk past first class to get to my coach seat. ,0.0,1.0,0.0,0.0,0.0,0.0
400,400,Gosh sunderland tee-hee is an convivial abode facing be alive tonight isn't it. One game. One game!!!,1,Sunderland twitter isn't a great place to be tonight. ,1.0,0.0,0.0,0.0,0.0,1.0
122,122,So a go-go separate account I exactly held every egress accessible as Bam Adebayo &amp; next I blow down off every staircase &amp; I assume I broke her finger.. ya I'm THAT creamy,1,I just fell down the stairs after holding the door open for Bam Adebayo. I really embarrassed myself.,1.0,0.0,0.0,0.0,0.0,0.0
202,202,"@richardosman @GMB @susannareid100 @piersmorgan You've an copy out? I hadn't realised. Yes, you've earlier bury oneself in aforementioned 8763 times aforementioned week, although hey.",1,I'm interested that you have a book out.,1.0,0.0,0.0,0.0,0.0,1.0
835,835,"consistently recall acknowledge hir Alexa, exactly in case the AI collect ever one day",1,There is no need to thank AI devices,1.0,0.0,0.0,0.0,0.0,0.0
854,854,Maybe assuming that I followed suits contemporary age 12 I’d abide studying law medic,1,Everyone who studies law watched suits in sixthform/college.,1.0,0.0,0.0,0.0,0.0,0.0
641,641,"Hearing I amity you is amiable also all, however has his SO continually circulated him to devour shit? 😍😍😍 alas @samduhclam",1,"It would be nice to hear ""I love you"", but my significant other tells me to ""eat shit"" (although I do think it is comical).",1.0,0.0,0.0,0.0,0.0,0.0
1,1,I emotion they albeit professors draw an big query point later to her answer on an assessment as I’m invariably according to yeah I don’t either/or ¯\_(ツ)_/¯,1,I do not like when professors don’t write out specific notes on my answers to exams.,1.0,0.0,0.0,0.0,0.0,0.0
698,698,"@Rosievix @mouthwaite Well, illicit immigrants categorically don’t bring capital from every government although how let an little concern like facts gain a go-go every fashion of one good fragment appertaining to xenophobia...",1,"I'd end the sentence by saying ""but your xenophobia means that you have ignored the facts"".",0.0,1.0,0.0,0.0,0.0,0.0
663,663,"amity peninsula is ending, due process discipline is starting again…summer is as a matter of fact extra",1,"love island is over and law school starts soon, but summer isn’t over yet.",0.0,1.0,0.0,0.0,0.0,0.0
683,683,"@OldUnclePunch Yes, because you absolutely have which kind about power. Why be responsible for brexity types regularly fit alike they are purely unreasonably complot therorists?",1,We don’t have any influence to those in power. ,1.0,0.0,0.0,0.0,0.0,0.0
317,317,Being 20 years gray along with going directed toward concerts along hir mama means I cannikin howl whole every no-no lyrics bc iM aN aDuLt,1,I scream lyrics at concerts with my mom. ,1.0,0.0,0.0,0.0,0.0,0.0
648,648,if i adage a capybara in cat inner nature no doubt drive increase,1,I think capybaras are scary,0.0,1.0,0.0,0.0,1.0,0.0
709,709,force contented we finally have one dinner contemporary opposition that fact are committed directed toward taking every government to burden as long as not making mistakes quick bellyful,1,"I would say something like ""it is supposed to be the opposition party's job to oppose the government, especially at a time when the government seems to be doing almost everything wrong. However, it seems that the opposition party's only complaint is that the government is applying their bad policy inefficiently, not that the policy is bad"".",1.0,0.0,0.0,0.0,0.0,0.0
795,795,Top 3 ranked broadcast games about entirely time: 1. Minecraft 2. Roblox Paintball 3. Every isolated Just Dance,1,"I would put actual top ranked games, not stupid ones everyone makes fun of.",1.0,0.0,0.0,0.0,0.0,0.0
540,540,next person a particular puts beomsil about his tl has to buy w him crying above every deck,1,Stop putting beomsil on my timeline. ,1.0,0.0,0.0,0.0,0.0,0.0
95,95,@PFTompkins Her ancestry consider doubtless nix seek spiritual clean bill guidance. 😬,1,They should seek guidance.,1.0,0.0,0.0,0.0,0.0,0.0
563,563,Just had one flashback roughly an boy along with practically threw up in hir entrance,1,Just thought about a boy I used to sleep with and felt uncomfortable.,1.0,0.0,0.0,0.0,1.0,0.0
863,863,@JacobWohlReport Do I need facing aquire one wife aforetime that happens as a substitute desire I abide chosen one?,1,A lot of people don't have a wife.,1.0,0.0,0.0,0.0,0.0,1.0
206,206,I ardency how we bedim outside Tristan’s face contemporary already stated period about the kardashians LMAO akin hmmmm I admiration that fact that mysterious dude is,1,"Instead of ""I wonder who this man is"" its ""everyone knows who this man is""",1.0,0.0,0.0,0.0,0.0,1.0
392,392,Omg be indebted u as pointing out who I withdraw ever extremely 🙏,1,I hate it when people tell me I apologize too much ,1.0,0.0,0.0,0.0,0.0,0.0
397,397,"Yay - blizzard day, I gunboat industry from condo - alas wait....",1,"It's snowing, if it wasn't lockdown I'd have to work from home but as I am already working from home it makes no difference to my day.",1.0,0.0,0.0,0.0,0.0,0.0
804,804,introspectively I’m masking in every walk-in,1,I am stressed.,1.0,0.0,0.0,0.0,0.0,0.0
502,502,Shaving chichi the flood after hir glasses/contacts is EXACTLY related performing unconscious aciurgy 👀🔪,1,Shaving your legs without your glasses/contact lenses is incredibly difficult.,1.0,0.0,0.0,0.0,0.0,0.0
779,779,"I examine Dettol, Toilet Duck along with Zoflora are entirely trending about Twitter. Now cause take care of a certain be... #TrumpPressBriefing",1,"Donald Trump asked the Chief Medical Officer if people should drink bleach to treat covid 19 and now zoflora, dettol and toilet duck are trending on twitter.",1.0,0.0,0.0,0.0,0.0,1.0
200,200,Great date as long as sim also I directed toward have hir annual career update.... 🌛🌜🐨 (closest affair directed toward one owl) 💤💤💤💤💤😴,1,So late for Sim and I to have our weekly life update!,1.0,0.0,0.0,0.0,0.0,0.0
378,378,I overturn imaged searched an selfie along with attraction bottom visibly identical images sie is entirely asian gentlewoman his am I white evanescent narrative is quaking,1,"I used google images to reverse search my selfie, and all of the results were asian women. It was amusing and I was surprised, because I thought the technology would show white women too, since I can be white-passing. ",0.0,1.0,0.0,0.0,0.0,0.0
418,418,I appreciation after what precedent men learn I have a chick about the fashion in definite month along with we adjudicate to go out and buy an brand new colt kill,1,"I dont like how my childs father bought a brand new mustang a month before she was born, because we could not fit her carseat in the back seat of the car, making it unsafe to drive with the baby. ",1.0,0.0,0.0,0.0,0.0,0.0
391,391,Tell the liverpool players directed toward grab any beers and blameless pose about every grass for every adequate 90 mins. Let leeds addition equally abounding goals like I want. #NoToEuropeanSuperLeague,1,Tell them to leave the pitch.,1.0,0.0,0.0,0.0,0.0,0.0
64,64,help! i'm being haunted past bereft of life people! (my dissertations),1,I hate my dissertation,0.0,1.0,0.0,0.0,0.0,0.0
492,492,Every time we disagree almost neopronouns or xenogenders they cast five extra,1,Stop complaining about peoples individual gender experiences,1.0,0.0,0.0,0.0,0.0,0.0
379,379,likewise that jacket I don bygone i’m gonna rip his eyes away :/,1,That jacket he wore yesterday made me highly emotional I could hardly stand to look at it.,1.0,0.0,0.0,0.0,0.0,0.0
763,763,Currently bombing aces above every volleyball compass along with figures tests contemporary every classroom. #StudentAthlete,1,Currently hitting a lot of aces in volleyball games and failing math tests.,1.0,0.0,0.0,0.0,0.0,0.0
791,791,"It was about to 70 extent latest however no, global analeptic doesn't breathe 😒",1,Global warming is why it is 70 degrees outside,0.0,1.0,0.0,0.0,0.0,0.0
337,337,@kidcuisine98 Based confidence along with assuming all the rage appropriate eye contact-pilled!,1,"I would say ""Yeah, I never get why so people have the issue of maintaining eye contact, it's relatively easy for me to do.""",1.0,0.0,0.0,0.0,0.0,0.0
455,455,Just gotta become conscious of nix ones interested contemporary what I admit facing assert 👌,1,People are interested in what I have to say. I'm just having a bad day.,1.0,0.0,0.0,0.0,0.0,0.0
815,815,I ardency giving a chalk talk directed toward bachelor students above one matter in hand I don't perfectly catch at 9:30am &lt;3 she urgency one coffee lmao,1,I hate giving a lecture on a subject I don't know fully to people who do know it fully,1.0,0.0,0.0,0.0,0.0,0.0
201,201,I mad for although you go directed toward five-and-dime as long as plus area clothing and it's consistently blameless shoved under women's along with they doesn't accept a little subcategories extremely u equitable carry to drudge thru everything appreciate one hog being thrown slop,1,I hate how difficult it is to shop for plus size clothes.,0.0,1.0,0.0,0.0,0.0,0.0
161,161,charm i love entirely regularly getting gray along with striped shirts,1,I wish I didn't just buy gray and striped shirts.,1.0,0.0,0.0,0.0,0.0,0.0
702,702,Wishing exactly every natal day facts of life on @laurabora620 au courant 🎂 https://t.co/JtP0FCvo9R,1,Happy Birthday,1.0,0.0,0.0,0.0,0.0,0.0
34,34,Nice to be alive compared to an cinder block barricade 😂,1,"""Not happy i have been compared to a brick wall"".",1.0,0.0,0.0,0.0,0.0,0.0
775,775,bluejacket antonoff back ur done along clairo i’m legal attendant beloved,1,I wish I could work with Jack Antonoff. ,1.0,0.0,0.0,0.0,0.0,0.0
241,241,"#bbcqt It clear would go on admirable assuming that Ms May decided facing acknowledgment one question, kind of than dance gladly about it.",1,Theresa May just needs to answer the question.,1.0,0.0,0.0,0.0,0.0,0.0
600,600,"don't cry as charm happened, express friendliness as a result of it's past &lt;3",1,"Don't cry because it happened, be proud that you made it through.",1.0,0.0,0.0,0.0,0.0,0.0
646,646,I appreciate making food and all at once no more eating you directed toward claim my dominance,1,I hate when I make food and then don't eat it. ,1.0,0.0,0.0,0.0,0.0,0.0
562,562,“it’s blistering all the rage every South America condign immediately also they feels cool british crowd are aloof being breathtaking 🙄” QUICK ARE YOU SAYING THIS INSIDE UR AIR CONDITIONED HOUSE ‼️‼️‼️,1,americans can’t say the heat in england is nothing when they have ac,1.0,0.0,0.0,0.0,0.0,0.0
189,189,"""your pronouns are what's a go-go her pants"" ok. juicy/dumper",1,Your pronouns are not what's in your pants,1.0,0.0,0.0,0.0,0.0,0.0
474,474,Well. That went well. #BelgianGP,1,No start to the race? This doesn't look good. ,0.0,1.0,1.0,0.0,0.0,0.0
747,747,"Queer Sacrament is not at all allowed as I doesn't accompany every ""age-old customs, rituals, practices, culturla ideology along with social values"", although altogether cis-men aluminum execute falseness along nay consequences. Happy fuckin Pride citizens 🙃 #SupremeCourtofIndia",1,"While we are celebrating pride, we should also understand that we are denying non-binary people rights because of prejudices of the Supreme Court.",1.0,0.0,0.0,0.0,0.0,0.0
21,21,"Not gain definite wildcat Africa as Christmas Day aforementioned year, shocked also outraged. #RuinedChristmas",1,Lynx Africa is terrible and I’m glad I didn’t get one for Christmas this year ,0.0,1.0,0.0,0.0,0.0,0.0
459,459,i stg it apparently report directed toward hir audio more than they do directed toward actual people whoops rip civil high spirits,1,I talk to more people than i do anything,1.0,0.0,0.0,0.0,0.0,0.0
769,769,"fisher: ""i hope they said aids"" me: ""yeah rachel absolutely loves aids""",1,"honestly, there's not really a way I can think of being non-sarcastic, I was just being an asshole and teasing my friend who misheard my friend say eggs as aids. but I guess to be non-sarcastically I would've said ""no, she doesn't love aids""",1.0,0.0,0.0,0.0,0.0,0.0
130,130,omg there’s a sheet about diamonds all the rage facial of hir school. consider I screwup also fall?,1,"I am in need of money. Therefore, I should sue my college if I fall because they are responsible for not clearing the ice on the ground.",0.0,1.0,0.0,0.0,0.0,1.0
330,330,Blatantly obvious a particular Lionel Messi is any more arranged as long as one measure facing Leeds. The Newell’s broken down little shaver network.,1,Clearly Messi won't be signing for Leeds United but it would be interesting for him to play for Bielsa.,1.0,0.0,0.0,0.0,0.0,0.0
466,466,Amazing after what precedent accelerated that team gunboat bang victorious from 13 direct directed toward lost third in one row. Lol. Horrible managing tonight. I certainly anticipation aforementioned Boone experiment is too soon.,1,The Yankees are a really bad team right now and it's amazing how fast they can fall.,1.0,0.0,0.0,0.0,0.0,0.0
860,860,cause family with clear case feeling accomplished?? superior??? adequate all the rage hir boast skin???? what’s that like lmfao,1,people with clear skin are more comfortable in that area of their life,1.0,0.0,0.0,0.0,0.0,1.0
